event_id,player_id,team_id,season,start_datetime,player_name,points_proj,points_actual,assists_proj,assists_actual,rebounds_proj,rebounds_actual,minutes_actual,starter_actual,height_inches,weight_lbs,age,experience_year,draft_number,opp_team_id,team_abbr,team_location,team_name,event_type,team_points,team_rebounds,team_assists,Points Error,Assists Error,Rebounds Error
164434,56742,1793,2023,2023-07-01 00:00:00,Azura Stevens,5.45974,15,0.699147,1,3.99776,5,24.916666666667,0,78,180.0,27.4301,5,6.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,9.54026,0.30085300000000004,1.00224
164434,56747,1787,2023,2023-07-01 00:00:00,Dana Evans,9.7372,8,2.88933,4,1.34445,2,26.816666666667,0,66,145.0,24.9315,2,13.0,1793,CHI,Chicago,Sky,reg,86,31,28,-1.7371999999999996,1.1106699999999998,0.6555500000000001
164434,56749,1787,2023,2023-07-01 00:00:00,Kahleah Copper,15.845,17,2.68379,0,5.14272,4,30.566666666667,1,73,165.0,28.8603,7,7.0,1793,CHI,Chicago,Sky,reg,86,31,28,1.1549999999999994,-2.68379,-1.1427199999999997
164434,56778,1787,2023,2023-07-01 00:00:00,Elizabeth Williams,8.34467,12,1.55551,4,5.01468,4,26.183333333333,1,75,200.0,30.0411,8,4.0,1793,CHI,Chicago,Sky,reg,86,31,28,3.6553299999999993,2.44449,-1.0146800000000002
164434,56798,1793,2023,2023-07-01 00:00:00,Jasmine Thomas,3.54567,0,1.02761,1,1.49678,0,18.533333333333,1,69,143.0,33.7726,12,12.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,-3.54567,-0.027609999999999912,-1.49678
164434,56825,1793,2023,2023-07-01 00:00:00,Destanni Henderson,6.76965,6,2.00592,3,1.2002,0,24.45,0,67,140.0,24.4247,1,20.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,-0.7696500000000004,0.9940799999999999,-1.2002
164434,56833,1787,2023,2023-07-01 00:00:00,Alanna Smith,11.7613,18,1.71977,3,7.85075,6,32.666666666667,1,76,180.0,26.8219,4,8.0,1793,CHI,Chicago,Sky,reg,86,31,28,6.2387,1.28023,-1.8507499999999997
164434,56864,1793,2023,2023-07-01 00:00:00,Rae Burrell,3.23652,3,0.478412,1,1.09187,1,6.3166666666667,0,74,168.0,23.0411,1,9.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,-0.23652000000000006,0.5215879999999999,-0.0918699999999999
164434,56868,1793,2023,2023-07-01 00:00:00,Jordin Canada,13.3576,7,6.11056,4,3.30897,1,15.616666666667,1,66,135.0,27.9068,5,5.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,-6.3576,-2.1105600000000004,-2.30897
164434,56877,1793,2023,2023-07-01 00:00:00,Nneka Ogwumike,19.6665,14,3.14042,1,9.32638,5,26.2,1,74,174.0,33.0192,11,1.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,-5.666499999999999,-2.14042,-4.32638
164434,56886,1793,2023,2023-07-01 00:00:00,Dearica Hamby,10.7503,12,2.57484,2,6.17478,12,30.216666666667,1,75,189.0,29.6685,9,6.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,1.2497000000000007,-0.57484,5.82522
164434,56902,1787,2023,2023-07-01 00:00:00,Marina Mabrey,14.4794,15,3.15332,3,3.65293,3,29.0,1,71,170.0,26.811,4,19.0,1793,CHI,Chicago,Sky,reg,86,31,28,0.5206,-0.1533199999999999,-0.65293
164434,56908,1787,2023,2023-07-01 00:00:00,Morgan Bertsch,4.13287,4,0.977418,0,2.58778,1,21.15,0,76,173.0,26.2137,0,29.0,1793,CHI,Chicago,Sky,reg,86,31,28,-0.1328699999999996,-0.977418,-1.58778
164434,57149,1787,2023,2023-07-01 00:00:00,Courtney Williams,10.1583,12,6.46253,13,4.97643,11,25.75,1,68,139.0,29.1589,7,8.0,1793,CHI,Chicago,Sky,reg,86,31,28,1.8416999999999994,6.53747,6.02357
164434,57200,1793,2023,2023-07-01 00:00:00,Karlie Samuelson,7.54251,11,1.67,3,2.03628,3,34.9,1,72,160.0,28.1616,5,,1787,LAS,Los Angeles,Sparks,reg,78,30,16,3.45749,1.33,0.9637199999999999
164434,80224,1787,2023,2023-07-01 00:00:00,Robyn Parks,3.83863,0,0.673651,1,1.4517,0,7.8666666666667,0,72,,30.9699,9,,1793,CHI,Chicago,Sky,reg,86,31,28,-3.83863,0.326349,-1.4517
164434,80245,1793,2023,2023-07-01 00:00:00,Zia Cooke,3.14663,10,0.872515,0,0.623528,3,18.85,0,69,163.0,22.4877,0,10.0,1787,LAS,Los Angeles,Sparks,reg,78,30,16,6.85337,-0.872515,2.376472
164435,56736,1790,2023,2023-07-01 19:00:00,Rebecca Allen,3.61717,0,0.548925,0,2.15867,2,20.316666666667,1,74,162.0,30.6685,8,,1794,CON,Connecticut,Sun,reg,84,24,22,-3.61717,-0.548925,-0.15866999999999987
164435,56763,1794,2023,2023-07-01 19:00:00,Candace Parker,10.9676,15,4.30017,8,6.76811,3,26.483333333333,1,76,184.0,37.2247,15,1.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,4.032400000000001,3.6998300000000004,-3.76811
164435,56777,1794,2023,2023-07-01 19:00:00,Alysha Clark,7.09746,9,1.74359,1,3.11517,5,23.016666666667,0,71,167.0,36.0082,11,17.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,1.9025400000000001,-0.74359,1.88483
164435,56796,1790,2023,2023-07-01 19:00:00,Tiffany Hayes,8.90866,8,1.9884,4,2.12519,1,21.716666666667,1,70,155.0,33.8,11,14.0,1794,CON,Connecticut,Sun,reg,84,24,22,-0.9086599999999994,2.0116,-1.12519
164435,56799,1790,2023,2023-07-01 19:00:00,Natisha Hiedeman,8.21614,13,2.74638,2,2.17447,2,18.883333333333,1,68,135.0,26.4027,4,18.0,1794,CON,Connecticut,Sun,reg,84,24,22,4.783860000000001,-0.7463799999999998,-0.1744699999999999
164435,56803,1790,2023,2023-07-01 19:00:00,Alyssa Thomas,15.0603,12,8.11395,11,8.83338,5,33.016666666667,1,74,190.0,31.2384,9,4.0,1794,CON,Connecticut,Sun,reg,84,24,22,-3.0603,2.886049999999999,-3.83338
164435,56810,1790,2023,2023-07-01 19:00:00,DeWanna Bonner,16.9726,19,1.66653,0,5.6024,2,33.016666666667,1,76,143.0,35.8849,14,5.0,1794,CON,Connecticut,Sun,reg,84,24,22,2.0274,-1.66653,-3.6024000000000003
164435,56813,1790,2023,2023-07-01 19:00:00,DiJonai Carrington,12.011,12,1.73417,3,4.2291,4,22.266666666667,0,71,175.0,25.4932,2,20.0,1794,CON,Connecticut,Sun,reg,84,24,22,-0.010999999999999233,1.26583,-0.22909999999999986
164435,56872,1790,2023,2023-07-01 19:00:00,Olivia Nelson-Ododa,5.46613,9,1.16376,1,3.23203,4,22.716666666667,0,77,173.0,22.8849,1,19.0,1794,CON,Connecticut,Sun,reg,84,24,22,3.5338700000000003,-0.1637599999999999,0.76797
164435,56879,1794,2023,2023-07-01 19:00:00,Kierstan Bell,4.84098,6,0.461959,0,2.15945,0,10.0,0,73,176.0,23.3068,1,11.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,1.15902,-0.461959,-2.15945
164435,56880,1794,2023,2023-07-01 19:00:00,Sydney Colson,1.9789,0,0.853302,2,1.19548,0,4.6,0,68,140.0,33.9233,12,16.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,-1.9789,1.146698,-1.19548
164435,56882,1794,2023,2023-07-01 19:00:00,Kelsey Plum,19.2101,25,4.30289,1,2.9533,3,24.966666666667,1,68,145.0,28.8712,6,1.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,5.789899999999999,-3.3028899999999997,0.046699999999999964
164435,56883,1794,2023,2023-07-01 19:00:00,Jackie Young,17.3164,11,3.81711,4,3.87939,6,28.15,1,72,165.0,25.8055,4,1.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,-6.316400000000002,0.18289,2.12061
164435,56885,1794,2023,2023-07-01 19:00:00,A'ja Wilson,19.7743,23,2.30082,5,9.54104,13,28.6,1,76,195.0,26.9123,5,1.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,3.2257,2.69918,3.4589599999999994
164435,56892,1794,2023,2023-07-01 19:00:00,Chelsea Gray,16.2977,11,6.54402,4,3.89418,4,29.266666666667,1,71,170.0,30.7479,8,11.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,-5.297699999999999,-2.5440199999999997,0.10582000000000003
164435,56893,1794,2023,2023-07-01 19:00:00,Kiah Stokes,4.22725,0,0.191566,0,4.87166,5,19.733333333333,0,75,191.0,30.274,8,11.0,1790,LVA,Las Vegas,Aces,reg,102,42,25,-4.22725,-0.191566,0.12833999999999968
164435,56907,1790,2023,2023-07-01 19:00:00,Tyasha Harris,5.06783,6,1.39757,0,1.4034,1,15.3,0,70,152.0,25.1836,3,7.0,1794,CON,Connecticut,Sun,reg,84,24,22,0.9321700000000002,-1.39757,-0.4034
164435,57076,1794,2023,2023-07-01 19:00:00,Cayla George,4.17749,2,0.558551,0,2.16319,3,5.1833333333333,0,76,192.0,34.189,8,,1790,LVA,Las Vegas,Aces,reg,102,42,25,-2.1774899999999997,-0.558551,0.8368099999999998
164435,80231,1790,2023,2023-07-01 19:00:00,Leigha Brown,1.78752,5,0.588477,0,1.15311,2,6.9833333333333,0,73,165.0,22.9781,0,15.0,1794,CON,Connecticut,Sun,reg,84,24,22,3.2124800000000002,-0.588477,0.8468899999999999
164435,80243,1790,2023,2023-07-01 19:00:00,Liz Dixon,1.82377,0,0.244625,1,0.647196,1,5.7833333333333,0,77,195.0,22.7671,0,,1794,CON,Connecticut,Sun,reg,84,24,22,-1.82377,0.755375,0.352804
164436,56733,1792,2023,2023-07-02 02:00:00,Michaela Onyenwere,10.6766,10,2.88436,1,5.12272,5,19.816666666667,1,72,178.0,23.9096,2,6.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-0.6766000000000005,-1.88436,-0.12272000000000016
164436,56771,1792,2023,2023-07-02 02:00:00,Megan Gustafson,6.44336,0,0.448503,0,4.32878,2,4.1833333333333,0,76,195.0,26.5671,4,17.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-6.44336,-0.448503,-2.32878
164436,56827,1796,2023,2023-07-02 02:00:00,Lindsay Allen,6.34896,8,5.22188,8,2.42358,1,28.883333333333,1,68,145.0,28.3041,6,14.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,1.65104,2.7781200000000004,-1.4235799999999998
164436,56830,1796,2023,2023-07-02 02:00:00,Emily Engstler,6.02259,0,1.40588,0,3.87089,1,2.9,0,73,180.0,23.1836,1,4.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,-6.02259,-1.40588,-2.87089
164436,56840,1792,2023,2023-07-02 02:00:00,Brittney Griner,18.3055,23,2.57282,1,6.37905,5,33.766666666667,1,81,205.0,32.726,10,1.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,4.6945000000000014,-1.57282,-1.3790500000000003
164436,56843,1792,2023,2023-07-02 02:00:00,Brianna Turner,6.23629,2,1.52677,1,5.43334,13,37.1,1,75,170.0,27.0082,4,11.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-4.23629,-0.52677,7.56666
164436,56850,1792,2023,2023-07-02 02:00:00,Shey Peddy,7.60814,8,2.96557,1,2.219,1,12.383333333333,0,67,145.0,34.6986,4,23.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,0.3918600000000003,-1.96557,-1.2189999999999999
164436,56855,1792,2023,2023-07-02 02:00:00,Diana Taurasi,14.0467,7,4.24338,5,3.7532,2,25.85,1,72,163.0,41.0849,19,1.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-7.0466999999999995,0.7566199999999998,-1.7532
164436,56857,1792,2023,2023-07-02 02:00:00,Jennie Simms,5.37012,2,1.42135,1,3.423,2,12.516666666667,0,72,165.0,29.2164,6,18.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-3.37012,-0.4213499999999999,-1.423
164436,56904,1792,2023,2023-07-02 02:00:00,Moriah Jefferson,10.1898,14,2.24783,7,2.10582,4,26.833333333333,1,66,130.0,29.337,7,2.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,3.8102,4.75217,1.89418
164436,56915,1796,2023,2023-07-02 02:00:00,Napheesa Collier,22.5839,16,2.25307,3,8.9031,9,37.1,1,73,179.0,26.789,4,6.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,-6.5839,0.7469299999999999,0.09689999999999976
164436,56917,1796,2023,2023-07-02 02:00:00,Rachel Banham,4.10963,13,1.85475,2,1.1402,1,15.45,0,70,181.0,29.9836,7,4.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,8.89037,0.1452500000000001,-0.1402000000000001
164436,56926,1796,2023,2023-07-02 02:00:00,Kayla McBride,11.0807,8,1.86971,0,3.18378,1,29.033333333333,1,71,187.0,31.0384,9,3.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,-3.0807,-1.86971,-2.18378
164436,56930,1796,2023,2023-07-02 02:00:00,Bridget Carleton,3.35484,6,0.532881,1,2.64272,2,15.4,0,73,179.0,26.1288,4,21.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,2.64516,0.46711899999999995,-0.6427200000000002
164436,57268,1792,2023,2023-07-02 02:00:00,Sug Sutton,8.75354,10,5.2834,2,2.43853,1,23.516666666667,0,68,140.0,24.5562,3,36.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,1.2464600000000008,-3.2834000000000003,-1.43853
164436,57297,1796,2023,2023-07-02 02:00:00,Nikolina Milic,5.67223,4,1.65189,0,2.51572,3,9.7166666666667,0,75,172.0,29.2411,1,,1792,MIN,Minnesota,Lynx,reg,86,30,16,-1.6722299999999999,-1.65189,0.48428000000000004
164436,80242,1792,2023,2023-07-02 02:00:00,Kadiatou Sissoko,2.26227,0,0.837288,0,2.08044,0,4.0333333333333,0,74,,24.4493,0,29.0,1796,PHO,Phoenix,Mercury,reg,76,35,19,-2.26227,-0.837288,-2.08044
164436,80261,1796,2023,2023-07-02 02:00:00,Dorka Juhasz,7.57933,6,1.90413,2,6.11762,6,30.283333333333,1,77,191.0,23.5534,0,16.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,-1.5793299999999997,0.0958699999999999,-0.11761999999999961
164436,80262,1796,2023,2023-07-02 02:00:00,Diamond Miller,12.3607,25,2.42131,0,3.78182,6,28.983333333333,1,75,168.0,22.4,0,2.0,1792,MIN,Minnesota,Lynx,reg,86,30,16,12.6393,-2.42131,2.21818
164437,56731,1795,2023,2023-07-02 19:00:00,Natasha Howard,17.9537,13,2.64654,2,7.37661,6,29.883333333333,1,74,165.0,31.8521,9,5.0,1788,DAL,Dallas,Wings,reg,89,54,25,-4.953700000000001,-0.6465399999999999,-1.3766100000000003
164437,56765,1788,2023,2023-07-02 19:00:00,Ariel Atkins,14.0566,20,2.1038,2,3.76932,1,32.983333333333,1,70,167.0,26.9397,5,7.0,1795,WAS,Washington,Mystics,reg,72,24,19,5.9434000000000005,-0.10380000000000011,-2.76932
164437,56766,1788,2023,2023-07-02 19:00:00,Shatori Walker-Kimbrough,6.82642,9,1.46994,2,2.87818,2,23.25,0,70,140.0,28.1425,6,6.0,1795,WAS,Washington,Mystics,reg,72,24,19,2.1735800000000003,0.53006,-0.87818
164437,56768,1788,2023,2023-07-02 19:00:00,Linnae Harper,1.24921,0,0.27731,1,0.581959,0,8.75,0,67,160.0,28.4356,5,,1795,WAS,Washington,Mystics,reg,72,24,19,-1.24921,0.72269,-0.581959
164437,56770,1788,2023,2023-07-02 19:00:00,Myisha Hines-Allen,6.16218,4,1.04785,1,3.331,1,14.766666666667,0,73,200.0,27.1068,5,19.0,1795,WAS,Washington,Mystics,reg,72,24,19,-2.16218,-0.04784999999999995,-2.331
164437,56774,1788,2023,2023-07-02 19:00:00,Tianna Hawkins,8.44829,8,1.03259,4,5.84186,11,36.583333333333,1,75,186.0,32.3562,10,6.0,1795,WAS,Washington,Mystics,reg,72,24,19,-0.4482900000000001,2.96741,5.15814
164437,56779,1788,2023,2023-07-02 19:00:00,Natasha Cloud,14.3838,7,6.05743,6,4.46551,3,29.883333333333,1,70,160.0,31.3781,8,15.0,1795,WAS,Washington,Mystics,reg,72,24,19,-7.383800000000001,-0.05743000000000009,-1.46551
164437,56859,1788,2023,2023-07-02 19:00:00,Brittney Sykes,15.334,15,4.8789,3,6.20516,5,32.166666666667,1,69,154.0,29.4164,6,7.0,1795,WAS,Washington,Mystics,reg,72,24,19,-0.33399999999999963,-1.8788999999999998,-1.2051600000000002
164437,56860,1788,2023,2023-07-02 19:00:00,Amanda Zahui B.,3.79523,6,0.502761,0,2.58542,1,19.85,1,77,184.0,29.8329,8,2.0,1795,WAS,Washington,Mystics,reg,72,24,19,2.20477,-0.502761,-1.58542
164437,56884,1795,2023,2023-07-02 19:00:00,Kalani Brown,6.51619,8,1.37644,2,6.21871,4,14.566666666667,0,79,245.0,26.2986,4,7.0,1788,DAL,Dallas,Wings,reg,89,54,25,1.48381,0.6235599999999999,-2.2187099999999997
164437,56896,1795,2023,2023-07-02 19:00:00,Awak Kuier,3.27005,2,0.790971,0,2.1636,4,11.7,0,78,168.0,21.8822,2,2.0,1788,DAL,Dallas,Wings,reg,89,54,25,-1.27005,-0.790971,1.8363999999999998
164437,56901,1795,2023,2023-07-02 19:00:00,Satou Sabally,15.7087,27,5.00263,4,7.70193,15,36.183333333333,1,76,175.0,25.2027,3,2.0,1788,DAL,Dallas,Wings,reg,89,54,25,11.2913,-1.00263,7.29807
164437,56903,1795,2023,2023-07-02 19:00:00,Veronica Burton,3.53619,0,1.69214,3,1.35555,2,8.15,0,69,155.0,22.9863,1,7.0,1788,DAL,Dallas,Wings,reg,89,54,25,-3.53619,1.30786,0.64445
164437,56911,1795,2023,2023-07-02 19:00:00,Arike Ogunbowale,21.1135,17,3.65326,5,2.73326,4,32.566666666667,1,68,165.0,26.3507,4,5.0,1788,DAL,Dallas,Wings,reg,89,54,25,-4.113499999999998,1.34674,1.26674
164437,56913,1795,2023,2023-07-02 19:00:00,Teaira McCowan,10.0297,10,0.511491,4,7.63138,11,23.366666666667,1,79,239.0,26.7753,4,3.0,1788,DAL,Dallas,Wings,reg,89,54,25,-0.02970000000000006,3.488509,3.36862
164437,56920,1795,2023,2023-07-02 19:00:00,Crystal Dangerfield,8.90363,5,3.41915,2,2.92168,7,23.15,1,65,130.0,25.1589,3,16.0,1788,DAL,Dallas,Wings,reg,89,54,25,-3.9036299999999997,-1.4191500000000001,4.07832
164437,56981,1795,2023,2023-07-02 19:00:00,Odyssey Sims,4.91911,5,4.02539,3,1.66992,0,15.883333333333,0,68,155.0,30.989,9,2.0,1788,DAL,Dallas,Wings,reg,89,54,25,0.08089000000000013,-1.0253899999999998,-1.66992
164437,80255,1795,2023,2023-07-02 19:00:00,Maddy Siegrist,2.67813,2,0.286543,0,1.64517,1,4.55,0,74,175.0,23.126,0,3.0,1788,DAL,Dallas,Wings,reg,89,54,25,-0.6781299999999999,-0.286543,-0.64517
164437,80256,1788,2023,2023-07-02 19:00:00,Abby Meyers,3.13009,3,0.305517,0,1.62432,0,1.7666666666667,0,72,154.0,23.9836,0,11.0,1795,WAS,Washington,Mystics,reg,72,24,19,-0.13009000000000004,-0.305517,-1.62432
164438,56739,1789,2023,2023-07-02 19:00:00,Asia (AD) Durr,8.35793,0,1.18092,0,2.26855,3,12.8,0,70,151.0,26.2575,4,2.0,1793,ATL,Atlanta,Dream,reg,112,40,18,-8.35793,-1.18092,0.7314500000000002
164438,56742,1793,2023,2023-07-02 19:00:00,Azura Stevens,7.57652,13,1.07602,0,4.23436,9,26.483333333333,0,78,180.0,27.4329,5,6.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,5.42348,-1.07602,4.76564
164438,56783,1789,2023,2023-07-02 19:00:00,Monique Billings,6.27173,9,0.663904,0,5.34159,5,18.316666666667,0,76,192.0,27.1836,5,15.0,1793,ATL,Atlanta,Dream,reg,112,40,18,2.72827,-0.663904,-0.34159000000000006
164438,56788,1789,2023,2023-07-02 19:00:00,Cheyenne Parker-Tyus,14.997,8,0.963962,1,6.68505,5,20.766666666667,1,76,193.0,30.8795,8,5.0,1793,ATL,Atlanta,Dream,reg,112,40,18,-6.997,0.036038000000000014,-1.6850500000000004
164438,56789,1789,2023,2023-07-02 19:00:00,Nia Coffey,9.45122,13,2.42679,0,3.92231,5,11.75,1,73,182.0,28.0767,6,5.0,1793,ATL,Atlanta,Dream,reg,112,40,18,3.5487800000000007,-2.42679,1.07769
164438,56793,1789,2023,2023-07-02 19:00:00,Rhyne Howard,16.4043,43,3.53034,4,4.94973,2,32.316666666667,1,74,175.0,23.189,1,1.0,1793,ATL,Atlanta,Dream,reg,112,40,18,26.5957,0.4696600000000002,-2.9497299999999997
164438,56794,1789,2023,2023-07-02 19:00:00,Naz Hillmon,2.48004,2,0.547774,1,2.45205,7,17.033333333333,0,74,190.0,23.2548,1,15.0,1793,ATL,Atlanta,Dream,reg,112,40,18,-0.4800399999999998,0.452226,4.54795
164438,56798,1793,2023,2023-07-02 19:00:00,Jasmine Thomas,3.64405,3,1.20395,4,1.49632,2,13.966666666667,1,69,143.0,33.7753,12,12.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,-0.64405,2.79605,0.5036799999999999
164438,56825,1793,2023,2023-07-02 19:00:00,Destanni Henderson,6.80946,2,1.99694,6,1.05138,1,36.45,1,67,140.0,24.4274,1,20.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,-4.80946,4.00306,-0.05137999999999998
164438,56831,1789,2023,2023-07-02 19:00:00,Danielle Robinson,7.4865,4,2.89717,5,2.57412,5,20.733333333333,1,69,137.0,34.1671,12,6.0,1793,ATL,Atlanta,Dream,reg,112,40,18,-3.4865000000000004,2.10283,2.42588
164438,56864,1793,2023,2023-07-02 19:00:00,Rae Burrell,3.00883,6,0.622168,0,0.985764,4,24.25,0,74,168.0,23.0438,1,9.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,2.99117,-0.622168,3.014236
164438,56877,1793,2023,2023-07-02 19:00:00,Nneka Ogwumike,18.9822,25,2.54199,0,8.62394,5,23.683333333333,1,74,174.0,33.0219,11,1.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,6.017800000000001,-2.54199,-3.6239399999999993
164438,56886,1793,2023,2023-07-02 19:00:00,Dearica Hamby,12.1873,18,2.35081,3,7.28045,8,33.6,1,75,189.0,29.6712,9,6.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,5.8126999999999995,0.6491899999999999,0.7195499999999999
164438,56900,1789,2023,2023-07-02 19:00:00,Allisha Gray,18.4161,15,3.46028,2,4.87645,2,32.25,1,72,167.0,28.4877,6,4.0,1793,ATL,Atlanta,Dream,reg,112,40,18,-3.4161,-1.46028,-2.87645
164438,57200,1793,2023,2023-07-02 19:00:00,Karlie Samuelson,7.83622,6,2.0474,2,2.11484,3,19.45,1,72,160.0,28.1644,5,,1789,LAS,Los Angeles,Sparks,reg,84,33,17,-1.83622,-0.04740000000000011,0.88516
164438,80229,1789,2023,2023-07-02 19:00:00,Haley Jones,5.81029,9,3.69156,5,3.07003,3,19.733333333333,0,73,187.0,22.1233,0,6.0,1793,ATL,Atlanta,Dream,reg,112,40,18,3.18971,1.30844,-0.07003000000000004
164438,80230,1789,2023,2023-07-02 19:00:00,Laeticia Amihere,5.58016,9,0.654294,0,2.60119,3,12.116666666667,0,75,185.0,21.9918,0,8.0,1793,ATL,Atlanta,Dream,reg,112,40,18,3.4198399999999998,-0.654294,0.3988100000000001
164438,80245,1793,2023,2023-07-02 19:00:00,Zia Cooke,4.85649,11,0.819683,2,1.33933,1,22.116666666667,0,69,163.0,22.4904,0,10.0,1789,LAS,Los Angeles,Sparks,reg,84,33,17,6.14351,1.180317,-0.3393299999999999
164439,56747,1787,2023,2023-07-02 20:00:00,Dana Evans,9.25219,6,3.24399,1,1.60464,2,22.35,0,66,145.0,24.9342,2,13.0,1791,CHI,Chicago,Sky,reg,89,31,22,-3.2521900000000006,-2.24399,0.39535999999999993
164439,56749,1787,2023,2023-07-02 20:00:00,Kahleah Copper,16.1581,15,2.13258,0,5.07725,1,23.883333333333,1,73,165.0,28.863,7,7.0,1791,CHI,Chicago,Sky,reg,89,31,22,-1.158100000000001,-2.13258,-4.07725
164439,56778,1787,2023,2023-07-02 20:00:00,Elizabeth Williams,9.90979,17,2.02403,6,5.37781,9,34.416666666667,1,75,200.0,30.0438,8,4.0,1791,CHI,Chicago,Sky,reg,89,31,22,7.090210000000001,3.97597,3.62219
164439,56784,1791,2023,2023-07-02 20:00:00,Erica Wheeler,10.6593,9,5.01951,3,2.87137,1,20.616666666667,1,67,143.0,32.189,8,,1787,IND,Indiana,Fever,reg,87,35,21,-1.6593,-2.0195100000000004,-1.8713700000000002
164439,56785,1791,2023,2023-07-02 20:00:00,Kristy Wallace,9.0271,7,3.17488,3,3.06689,4,18.5,0,71,157.0,27.5123,1,16.0,1787,IND,Indiana,Fever,reg,87,35,21,-2.027100000000001,-0.17487999999999992,0.9331100000000001
164439,56797,1791,2023,2023-07-02 20:00:00,Maya Caldwell,3.76809,5,0.936716,0,1.58849,1,27.033333333333,0,71,160.0,24.5616,1,33.0,1787,IND,Indiana,Fever,reg,87,35,21,1.23191,-0.936716,-0.58849
164439,56822,1791,2023,2023-07-02 20:00:00,Victoria Vivians,5.73226,6,1.89145,1,2.12837,6,13.283333333333,0,73,183.0,28.6411,5,8.0,1787,IND,Indiana,Fever,reg,87,35,21,0.26773999999999987,-0.8914500000000001,3.87163
164439,56824,1791,2023,2023-07-02 20:00:00,Kelsey Mitchell,16.1519,26,2.90751,8,1.35947,4,36.783333333333,1,68,160.0,27.6548,5,2.0,1787,IND,Indiana,Fever,reg,87,35,21,9.848099999999999,5.09249,2.64053
164439,56828,1791,2023,2023-07-02 20:00:00,NaLyssa Smith,16.4037,27,1.56262,1,9.7287,8,26.716666666667,1,76,185.0,22.9123,1,2.0,1787,IND,Indiana,Fever,reg,87,35,21,10.5963,-0.5626199999999999,-1.7287
164439,56832,1791,2023,2023-07-02 20:00:00,Queen Egbo,3.37272,0,0.363711,0,3.2553,2,2.95,0,76,190.0,23.0219,1,10.0,1787,IND,Indiana,Fever,reg,87,35,21,-3.37272,-0.363711,-1.2553
164439,56833,1787,2023,2023-07-02 20:00:00,Alanna Smith,13.5998,0,1.82918,1,8.02151,6,22.033333333333,1,76,180.0,26.8247,4,8.0,1791,CHI,Chicago,Sky,reg,89,31,22,-13.5998,-0.82918,-2.0215099999999993
164439,56839,1791,2023,2023-07-02 20:00:00,Lexie Hull,7.12172,0,1.34863,0,3.27862,2,12.966666666667,1,73,155.0,23.8164,1,6.0,1787,IND,Indiana,Fever,reg,87,35,21,-7.12172,-1.34863,-1.27862
164439,56902,1787,2023,2023-07-02 20:00:00,Marina Mabrey,13.9262,17,3.5928,6,3.56319,4,34.383333333333,1,71,170.0,26.8137,4,19.0,1791,CHI,Chicago,Sky,reg,89,31,22,3.0738000000000003,2.4072,0.4368099999999999
164439,56908,1787,2023,2023-07-02 20:00:00,Morgan Bertsch,5.354,6,0.832285,0,2.60538,3,22.316666666667,0,76,173.0,26.2164,0,29.0,1791,CHI,Chicago,Sky,reg,89,31,22,0.6459999999999999,-0.832285,0.3946200000000002
164439,57149,1787,2023,2023-07-02 20:00:00,Courtney Williams,11.9331,28,6.93694,8,5.92482,5,34.166666666667,1,68,139.0,29.1616,7,8.0,1791,CHI,Chicago,Sky,reg,89,31,22,16.0669,1.0630600000000001,-0.9248200000000004
